x,xl
http://purl.obolibrary.org/obo/GO_0034702,ion channel complex
http://purl.obolibrary.org/obo/GO_0015604,organic phosphonate transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0001192,maintenance of transcriptional fidelity during DNA-templated transcription elongation
http://purl.obolibrary.org/obo/GO_0008377,light-induced release of internally sequestered calcium ion
http://purl.obolibrary.org/obo/GO_0048194,Golgi vesicle budding
http://purl.obolibrary.org/obo/GO_1900049,regulation of histone exchange
http://purl.obolibrary.org/obo/GO_0032984,protein-containing complex disassembly
http://purl.obolibrary.org/obo/GO_0015574,trehalose transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_1903740,positive regulation of phosphatidate phosphatase activity
http://purl.obolibrary.org/obo/GO_0006489,dolichyl diphosphate biosynthetic process
http://purl.obolibrary.org/obo/GO_0030835,negative regulation of actin filament depolymerization
http://purl.obolibrary.org/obo/GO_0005948,acetolactate synthase complex
http://purl.obolibrary.org/obo/GO_1901584,tetrapeptide transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0035536,negative regulation of chemokine (C-C motif) ligand 6 secretion
http://purl.obolibrary.org/obo/GO_1990374,Kir2 inward rectifier potassium channel complex
http://purl.obolibrary.org/obo/GO_0061099,negative regulation of protein tyrosine kinase activity
http://purl.obolibrary.org/obo/GO_0097648,G protein-coupled receptor complex
http://purl.obolibrary.org/obo/GO_0042575,DNA polymerase complex
http://purl.obolibrary.org/obo/GO_0042879,aldonate transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0043953,protein transport by the Tat complex
http://purl.obolibrary.org/obo/GO_0030994,primary cell septum disassembly
http://purl.obolibrary.org/obo/GO_0090422,thiamine pyrophosphate transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0017132,cAMP-dependent guanyl-nucleotide exchange factor activity
http://purl.obolibrary.org/obo/GO_0002044,blood vessel endothelial cell migration involved in intussusceptive angiogenesis
http://purl.obolibrary.org/obo/GO_0042647,proplastid nucleoid
http://purl.obolibrary.org/obo/GO_0043251,sodium-dependent organic anion transport
http://purl.obolibrary.org/obo/GO_0055083,monovalent inorganic anion homeostasis
http://purl.obolibrary.org/obo/GO_0033230,ATPase-coupled cysteine transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0030844,positive regulation of intermediate filament depolymerization
http://purl.obolibrary.org/obo/GO_0071628,intrinsic component of fungal-type vacuolar membrane
http://purl.obolibrary.org/obo/GO_1901239,malonate(1-) transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0086030,adenylate cyclase-activating adrenergic receptor signaling pathway involved in cardiac muscle relaxation
http://purl.obolibrary.org/obo/GO_0015800,acidic amino acid transport
http://purl.obolibrary.org/obo/GO_0006528,asparagine metabolic process
http://purl.obolibrary.org/obo/GO_0035651,AP-3 adaptor complex binding
http://purl.obolibrary.org/obo/GO_0045156,"electron transporter, transferring electrons within the cyclic electron transport pathway of photosynthesis activity"
http://purl.obolibrary.org/obo/GO_0014836,myoblast fate commitment involved in skeletal muscle regeneration
http://purl.obolibrary.org/obo/GO_0015080,silver ion transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0015605,organophosphate ester transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_1901719,regulation of NMS complex assembly
http://purl.obolibrary.org/obo/GO_0003674,molecular_function
http://purl.obolibrary.org/obo/GO_0071168,protein localization to chromatin
http://purl.obolibrary.org/obo/GO_0001682,tRNA 5'-leader removal
http://purl.obolibrary.org/obo/GO_0032303,regulation of icosanoid secretion
http://purl.obolibrary.org/obo/GO_0010410,hemicellulose metabolic process
http://purl.obolibrary.org/obo/GO_0015575,mannitol transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0032985,protein-carbohydrate complex disassembly
http://purl.obolibrary.org/obo/GO_0099574,"regulation of protein catabolic process at synapse, modulating synaptic transmission"
http://purl.obolibrary.org/obo/GO_1903741,negative regulation of phosphatidate phosphatase activity
http://purl.obolibrary.org/obo/GO_0030836,positive regulation of actin filament depolymerization
http://purl.obolibrary.org/obo/GO_1904158,axonemal central apparatus assembly
http://purl.obolibrary.org/obo/GO_0019838,growth factor binding
http://purl.obolibrary.org/obo/GO_0009292,genetic transfer
http://purl.obolibrary.org/obo/GO_0009324,D-amino-acid dehydrogenase complex
http://purl.obolibrary.org/obo/GO_0071333,cellular response to glucose stimulus
http://purl.obolibrary.org/obo/GO_0005658,alpha DNA polymerase:primase complex
http://purl.obolibrary.org/obo/GO_0044347,cell wall polysaccharide catabolic process
http://purl.obolibrary.org/obo/GO_0007249,I-kappaB kinase/NF-kappaB signaling
http://purl.obolibrary.org/obo/GO_0060734,regulation of endoplasmic reticulum stress-induced eIF2 alpha phosphorylation
http://purl.obolibrary.org/obo/GO_0005845,mRNA cap binding complex
http://purl.obolibrary.org/obo/GO_0090305,nucleic acid phosphodiester bond hydrolysis
http://purl.obolibrary.org/obo/GO_0035537,positive regulation of chemokine (C-C motif) ligand 6 secretion
http://purl.obolibrary.org/obo/GO_0045694,regulation of embryo sac egg cell differentiation
http://purl.obolibrary.org/obo/GO_0032297,negative regulation of DNA-dependent DNA replication initiation
http://purl.obolibrary.org/obo/GO_0072448,detection of stimulus involved in G1 cell size control checkpoint
http://purl.obolibrary.org/obo/GO_0003362,noradrenergic neuron fate commitment involved in brainstem development
http://purl.obolibrary.org/obo/GO_0017133,mitochondrial electron transfer flavoprotein complex
http://purl.obolibrary.org/obo/GO_0046946,hydroxylysine metabolic process
http://purl.obolibrary.org/obo/GO_0090171,chondrocyte morphogenesis
http://purl.obolibrary.org/obo/GO_0010467,gene expression
http://purl.obolibrary.org/obo/GO_1905756,regulation of primary cell septum biogenesis
http://purl.obolibrary.org/obo/GO_0038008,TRAF-mediated signal transduction
http://purl.obolibrary.org/obo/GO_0009333,cysteine synthase complex
http://purl.obolibrary.org/obo/GO_0006919,activation of cysteine-type endopeptidase activity involved in apoptotic process
http://purl.obolibrary.org/obo/GO_0042765,GPI-anchor transamidase complex
http://purl.obolibrary.org/obo/GO_0006393,termination of mitochondrial transcription
http://purl.obolibrary.org/obo/GO_1905348,endonuclease complex
http://purl.obolibrary.org/obo/GO_0019629,"propionate catabolic process, 2-methylcitrate cycle"
http://purl.obolibrary.org/obo/GO_0045157,"electron transporter, transferring electrons within the noncyclic electron transport pathway of photosynthesis activity"
http://purl.obolibrary.org/obo/GO_0042648,chloroplast chromosome
http://purl.obolibrary.org/obo/GO_0048759,xylem vessel member cell differentiation
http://purl.obolibrary.org/obo/GO_0031052,chromosome breakage
http://purl.obolibrary.org/obo/GO_0043252,sodium-independent organic anion transport
http://purl.obolibrary.org/obo/GO_0030845,phospholipase C-inhibiting G protein-coupled receptor signaling pathway
http://purl.obolibrary.org/obo/GO_0046977,TAP binding
http://purl.obolibrary.org/obo/GO_0014837,myoblast fate determination involved in skeletal muscle regeneration
http://purl.obolibrary.org/obo/GO_0014017,neuroblast fate commitment
http://purl.obolibrary.org/obo/GO_0015081,sodium ion transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0071041,antisense RNA transcript catabolic process
http://purl.obolibrary.org/obo/GO_0106080,GATOR1 complex binding
http://purl.obolibrary.org/obo/GO_0036187,"cell growth mode switching, budding to filamentous"
http://purl.obolibrary.org/obo/GO_0036234,deglucuronidation
http://purl.obolibrary.org/obo/GO_0034463,90S preribosome assembly
http://purl.obolibrary.org/obo/GO_0044042,glucan metabolic process
http://purl.obolibrary.org/obo/GO_0099575,"regulation of protein catabolic process at presynapse, modulating synaptic transmission"
http://purl.obolibrary.org/obo/GO_0030837,negative regulation of actin filament polymerization
http://purl.obolibrary.org/obo/GO_0007093,mitotic cell cycle checkpoint
http://purl.obolibrary.org/obo/GO_0039706,co-receptor binding
http://purl.obolibrary.org/obo/GO_0032304,negative regulation of icosanoid secretion
http://purl.obolibrary.org/obo/GO_0061688,glycolytic process via Entner-Doudoroff Pathway
http://purl.obolibrary.org/obo/GO_0051171,regulation of nitrogen compound metabolic process
http://purl.obolibrary.org/obo/GO_0097104,postsynaptic membrane assembly
http://purl.obolibrary.org/obo/GO_0015530,shikimate transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0015576,sorbitol transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0032986,protein-DNA complex disassembly
http://purl.obolibrary.org/obo/GO_0032298,positive regulation of DNA-dependent DNA replication initiation
http://purl.obolibrary.org/obo/GO_0071043,CUT metabolic process
http://purl.obolibrary.org/obo/GO_0032127,dense core granule membrane
http://purl.obolibrary.org/obo/GO_0015075,ion transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0019534,toxin transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0015146,pentose transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0042943,D-amino acid transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0000221,"vacuolar proton-transporting V-type ATPase, V1 domain"
http://purl.obolibrary.org/obo/GO_0045545,syndecan binding
http://purl.obolibrary.org/obo/GO_0010082,regulation of root meristem growth
http://purl.obolibrary.org/obo/GO_0051256,mitotic spindle midzone assembly
http://purl.obolibrary.org/obo/GO_0015615,D-allose-importing ATPase activity
http://purl.obolibrary.org/obo/GO_0004993,G protein-coupled serotonin receptor activity
http://purl.obolibrary.org/obo/GO_0075733,intracellular transport of virus
http://purl.obolibrary.org/obo/GO_0008301,"DNA binding, bending"
http://purl.obolibrary.org/obo/GO_0061610,glycerol to glycerone phosphate metabolic process
http://purl.obolibrary.org/obo/GO_0002046,opsin binding
http://purl.obolibrary.org/obo/GO_0043408,regulation of MAPK cascade
http://purl.obolibrary.org/obo/GO_1905349,ciliary transition zone assembly
http://purl.obolibrary.org/obo/GO_0045158,"electron transporter, transferring electrons within cytochrome b6/f complex of photosystem II activity"
http://purl.obolibrary.org/obo/GO_0090676,calcium ion transmembrane transport via low voltage-gated calcium channel
http://purl.obolibrary.org/obo/GO_0052785,cellulose catabolism by endo-processive cellulases
http://purl.obolibrary.org/obo/GO_0014838,myoblast fate specification involved in skeletal muscle regeneration
http://purl.obolibrary.org/obo/GO_0043253,chloroplast ribosome
http://purl.obolibrary.org/obo/GO_0005330,dopamine:sodium symporter activity
http://purl.obolibrary.org/obo/GO_0006396,RNA processing
http://purl.obolibrary.org/obo/GO_0090268,activation of mitotic cell cycle spindle assembly checkpoint
http://purl.obolibrary.org/obo/GO_0035508,positive regulation of myosin-light-chain-phosphatase activity
http://purl.obolibrary.org/obo/GO_0009547,plastid ribosome
http://purl.obolibrary.org/obo/GO_1990658,transnitrosylase complex
http://purl.obolibrary.org/obo/GO_0014018,neuroblast fate specification
http://purl.obolibrary.org/obo/GO_0031311,intrinsic component of contractile vacuolar membrane
http://purl.obolibrary.org/obo/GO_0032043,mitochondrial DNA catabolic process
http://purl.obolibrary.org/obo/GO_0060651,regulation of epithelial cell proliferation involved in mammary gland bud elongation
http://purl.obolibrary.org/obo/GO_0051653,spindle localization
http://purl.obolibrary.org/obo/GO_0032305,positive regulation of icosanoid secretion
http://purl.obolibrary.org/obo/GO_0038188,cholecystokinin signaling pathway
http://purl.obolibrary.org/obo/GO_0072160,nephron tubule epithelial cell differentiation
http://purl.obolibrary.org/obo/GO_0048791,calcium ion-regulated exocytosis of neurotransmitter
http://purl.obolibrary.org/obo/GO_0015577,galactitol transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0032987,protein-lipid complex disassembly
http://purl.obolibrary.org/obo/GO_0099576,"regulation of protein catabolic process at postsynapse, modulating synaptic transmission"
http://purl.obolibrary.org/obo/GO_0030838,positive regulation of actin filament polymerization
http://purl.obolibrary.org/obo/GO_0120157,PAR polarity complex
http://purl.obolibrary.org/obo/GO_0098846,podocyte foot
http://purl.obolibrary.org/obo/GO_0042944,D-alanine transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0080156,mitochondrial mRNA modification
http://purl.obolibrary.org/obo/GO_0097105,presynaptic membrane assembly
http://purl.obolibrary.org/obo/GO_0021896,forebrain astrocyte differentiation
http://purl.obolibrary.org/obo/GO_0000222,"plasma membrane proton-transporting V-type ATPase, V0 domain"
http://purl.obolibrary.org/obo/GO_0060506,smoothened signaling pathway involved in lung development
http://purl.obolibrary.org/obo/GO_0045284,plasma membrane fumarate reductase complex
http://purl.obolibrary.org/obo/GO_0033569,lactoferrin transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0102025,ATPase-coupled thiosulfate transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0071966,fungal-type cell wall polysaccharide metabolic process
http://purl.obolibrary.org/obo/GO_0010646,regulation of cell communication
http://purl.obolibrary.org/obo/GO_0030997,regulation of centriole-centriole cohesion
http://purl.obolibrary.org/obo/GO_0006553,lysine metabolic process
http://purl.obolibrary.org/obo/GO_0000715,"nucleotide-excision repair, DNA damage recognition"
http://purl.obolibrary.org/obo/GO_0043409,negative regulation of MAPK cascade
http://purl.obolibrary.org/obo/GO_0106151,CNBH domain intrinsic ligand binding
http://purl.obolibrary.org/obo/GO_0061611,mannose to fructose-6-phosphate metabolic process
http://purl.obolibrary.org/obo/GO_0015890,nicotinamide mononucleotide transport
http://purl.obolibrary.org/obo/GO_0099546,"protein catabolic process, modulating synaptic transmission"
http://purl.obolibrary.org/obo/GO_1990971,EMILIN complex
http://purl.obolibrary.org/obo/GO_0006648,dihydrosphingosine-1-P pathway
http://purl.obolibrary.org/obo/GO_0098838,folate transmembrane transport
http://purl.obolibrary.org/obo/GO_0086033,G protein-coupled acetylcholine receptor signaling pathway involved in negative regulation of heart rate
http://purl.obolibrary.org/obo/GO_0015083,aluminum ion transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0006397,mRNA processing
http://purl.obolibrary.org/obo/GO_0000027,ribosomal large subunit assembly
http://purl.obolibrary.org/obo/GO_0051875,pigment granule localization
http://purl.obolibrary.org/obo/GO_0052786,alpha-linked polysaccharide catabolism to maltotriose
http://purl.obolibrary.org/obo/GO_0039612,modulation by virus of host protein phosphorylation
http://purl.obolibrary.org/obo/GO_0015085,calcium ion transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0045892,"negative regulation of transcription, DNA-templated"
http://purl.obolibrary.org/obo/GO_0045033,peroxisome inheritance
http://purl.obolibrary.org/obo/GO_0014019,neuroblast development
http://purl.obolibrary.org/obo/GO_1901511,(-)-microperfuranone catabolic process
http://purl.obolibrary.org/obo/GO_0035509,negative regulation of myosin-light-chain-phosphatase activity
http://purl.obolibrary.org/obo/GO_0048269,methionine adenosyltransferase complex
http://purl.obolibrary.org/obo/GO_0072161,mesenchymal cell differentiation involved in kidney development
http://purl.obolibrary.org/obo/GO_0045697,regulation of synergid differentiation
http://purl.obolibrary.org/obo/GO_0031952,regulation of protein autophosphorylation
http://purl.obolibrary.org/obo/GO_0014072,response to isoquinoline alkaloid
http://purl.obolibrary.org/obo/GO_0060171,stereocilium membrane
http://purl.obolibrary.org/obo/GO_0060507,epidermal growth factor receptor signaling pathway involved in lung development
http://purl.obolibrary.org/obo/GO_0005544,calcium-dependent phospholipid binding
http://purl.obolibrary.org/obo/GO_0031501,mannosyltransferase complex
http://purl.obolibrary.org/obo/GO_0021897,forebrain astrocyte development
http://purl.obolibrary.org/obo/GO_0000223,"plasma membrane proton-transporting V-type ATPase, V1 domain"
http://purl.obolibrary.org/obo/GO_1903775,regulation of DNA double-strand break processing
http://purl.obolibrary.org/obo/GO_0009894,regulation of catabolic process
http://purl.obolibrary.org/obo/GO_0060360,negative regulation of leucine import in response to ammonium ion
http://purl.obolibrary.org/obo/GO_0015148,D-xylose transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0043020,NADPH oxidase complex
http://purl.obolibrary.org/obo/GO_0042945,D-serine transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0002822,regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains
http://purl.obolibrary.org/obo/GO_0001120,protein-DNA complex remodeling
http://purl.obolibrary.org/obo/GO_1990972,multimerin complex
http://purl.obolibrary.org/obo/GO_0006649,phospholipid transfer to membrane
http://purl.obolibrary.org/obo/GO_0048185,activin binding
http://purl.obolibrary.org/obo/GO_0000319,sulfite transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0010142,"farnesyl diphosphate biosynthetic process, mevalonate pathway"
http://purl.obolibrary.org/obo/GO_0001726,ruffle
http://purl.obolibrary.org/obo/GO_0015483,long-chain fatty acid transporting porin activity
http://purl.obolibrary.org/obo/GO_0090387,phagolysosome assembly involved in apoptotic cell clearance
http://purl.obolibrary.org/obo/GO_0000028,ribosomal small subunit assembly
http://purl.obolibrary.org/obo/GO_0098673,inhibition of host DNA replication by virus
http://purl.obolibrary.org/obo/GO_0021889,olfactory bulb interneuron differentiation
http://purl.obolibrary.org/obo/GO_0061612,galactose to glucose-1-phosphate metabolic process
http://purl.obolibrary.org/obo/GO_0099547,"regulation of translation at synapse, modulating synaptic transmission"
http://purl.obolibrary.org/obo/GO_1990398,Cus cation efflux complex
http://purl.obolibrary.org/obo/GO_0015086,cadmium ion transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0052787,alpha-linked polysaccharide catabolism to maltopentaose
http://purl.obolibrary.org/obo/GO_0034466,chromaffin granule lumen
http://purl.obolibrary.org/obo/GO_0061361,positive regulation of maintenance of bipolar cell polarity regulating cell shape
http://purl.obolibrary.org/obo/GO_0045893,"positive regulation of transcription, DNA-templated"
http://purl.obolibrary.org/obo/GO_0015893,drug transport
http://purl.obolibrary.org/obo/GO_0036080,purine nucleotide-sugar transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0070848,response to growth factor
http://purl.obolibrary.org/obo/GO_1901512,(-)-microperfuranone biosynthetic process
http://purl.obolibrary.org/obo/GO_0046696,lipopolysaccharide receptor complex
http://purl.obolibrary.org/obo/GO_0007096,regulation of exit from mitosis
http://purl.obolibrary.org/obo/GO_0044759,negative regulation by symbiont of host synaptic transmission
http://purl.obolibrary.org/obo/GO_0031953,negative regulation of protein autophosphorylation
http://purl.obolibrary.org/obo/GO_0009328,phenylalanine-tRNA ligase complex
http://purl.obolibrary.org/obo/GO_0005358,high-affinity glucose:proton symporter activity
http://purl.obolibrary.org/obo/GO_0044210,'de novo' CTP biosynthetic process
http://purl.obolibrary.org/obo/GO_0015149,hexose transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0070493,thrombin-activated receptor signaling pathway
http://purl.obolibrary.org/obo/GO_0061400,positive regulation of transcription from RNA polymerase II promoter in response to calcium ion
http://purl.obolibrary.org/obo/GO_0071539,protein localization to centrosome
http://purl.obolibrary.org/obo/GO_0090175,regulation of establishment of planar polarity
http://purl.obolibrary.org/obo/GO_0030999,linear element assembly
http://purl.obolibrary.org/obo/GO_0000780,"condensed nuclear chromosome, centromeric region"
http://purl.obolibrary.org/obo/GO_0030062,mitochondrial tricarboxylic acid cycle enzyme complex
http://purl.obolibrary.org/obo/GO_0044423,virion part
http://purl.obolibrary.org/obo/GO_0016222,procollagen-proline 4-dioxygenase complex
http://purl.obolibrary.org/obo/GO_0097068,response to thyroxine
http://purl.obolibrary.org/obo/GO_0015210,uracil transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0030474,spindle pole body duplication
http://purl.obolibrary.org/obo/GO_0061613,glycolytic process from glycerol
http://purl.obolibrary.org/obo/GO_0140241,translation at synapse
http://purl.obolibrary.org/obo/GO_0031619,homologous chromosome orientation involved in meiotic metaphase I plate congression
http://purl.obolibrary.org/obo/GO_0015087,cobalt ion transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0019590,L-arabitol catabolic process to xylulose 5-phosphate
http://purl.obolibrary.org/obo/GO_0015894,acriflavine transport
http://purl.obolibrary.org/obo/GO_0070051,fibrinogen binding
http://purl.obolibrary.org/obo/GO_0070097,delta-catenin binding
http://purl.obolibrary.org/obo/GO_0019453,L-cysteine catabolic process via cystine
http://purl.obolibrary.org/obo/GO_0060016,granulosa cell development
http://purl.obolibrary.org/obo/GO_0018886,anaerobic carbon tetrachloride metabolic process
http://purl.obolibrary.org/obo/GO_0051018,protein kinase A binding
http://purl.obolibrary.org/obo/GO_0061362,negative regulation of maintenance of bipolar cell polarity regulating cell shape
http://purl.obolibrary.org/obo/GO_0061772,xenobiotic transport across blood-nerve barrier
http://purl.obolibrary.org/obo/GO_0031954,positive regulation of protein autophosphorylation
http://purl.obolibrary.org/obo/GO_0060307,regulation of ventricular cardiac muscle cell membrane repolarization
http://purl.obolibrary.org/obo/GO_0005359,low-affinity glucose:proton symporter activity
http://purl.obolibrary.org/obo/GO_0042778,tRNA end turnover
http://purl.obolibrary.org/obo/GO_0042661,regulation of mesodermal cell fate specification
http://purl.obolibrary.org/obo/GO_0034632,retinol transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0098849,cellular detoxification of cadmium ion
http://purl.obolibrary.org/obo/GO_0086090,voltage-gated potassium channel activity involved in SA node cell action potential repolarization
http://purl.obolibrary.org/obo/GO_0050829,defense response to Gram-negative bacterium
http://purl.obolibrary.org/obo/GO_1990722,DAPK1-calmodulin complex
http://purl.obolibrary.org/obo/GO_0042947,glucoside transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0003367,cell-cell adhesion involved in ameboidal cell migration
http://purl.obolibrary.org/obo/GO_0019904,protein domain specific binding
http://purl.obolibrary.org/obo/GO_0003414,chondrocyte morphogenesis involved in endochondral bone morphogenesis
http://purl.obolibrary.org/obo/GO_1905266,blasticidin S biosynthetic process
http://purl.obolibrary.org/obo/GO_0021899,fibroblast growth factor receptor signaling pathway involved in forebrain neuron fate commitment
http://purl.obolibrary.org/obo/GO_0019991,septate junction assembly
http://purl.obolibrary.org/obo/GO_0034216,high-affinity thiamine:proton symporter activity
http://purl.obolibrary.org/obo/GO_0061718,glucose catabolic process to pyruvate
http://purl.obolibrary.org/obo/GO_0015211,purine nucleoside transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0009338,exodeoxyribonuclease V complex
http://purl.obolibrary.org/obo/GO_1990406,CGRP receptor complex
http://purl.obolibrary.org/obo/GO_0150169,regulation of interleukin-11 secretion
http://purl.obolibrary.org/obo/GO_0070685,macropinocytic cup
http://purl.obolibrary.org/obo/GO_0042245,RNA repair
http://purl.obolibrary.org/obo/GO_1904693,midbrain morphogenesis
http://purl.obolibrary.org/obo/GO_0051878,lateral element assembly
http://purl.obolibrary.org/obo/GO_1900136,regulation of chemokine activity
http://purl.obolibrary.org/obo/GO_0070052,collagen V binding
http://purl.obolibrary.org/obo/GO_0043560,insulin receptor substrate binding
http://purl.obolibrary.org/obo/GO_0031504,peptidoglycan-based cell wall organization
http://purl.obolibrary.org/obo/GO_0034633,retinol transport
http://purl.obolibrary.org/obo/GO_0072430,detection of DNA damage stimulus involved in mitotic G1 DNA damage checkpoint
http://purl.obolibrary.org/obo/GO_0035365,regulation of thymine transport
http://purl.obolibrary.org/obo/GO_0030033,microvillus assembly
http://purl.obolibrary.org/obo/GO_0032233,positive regulation of actin filament bundle assembly
http://purl.obolibrary.org/obo/GO_0007052,mitotic spindle organization
http://purl.obolibrary.org/obo/GO_0042441,eye pigment metabolic process
http://purl.obolibrary.org/obo/GO_0008493,tetracycline transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0043162,ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway
http://purl.obolibrary.org/obo/GO_0015220,choline transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0009254,peptidoglycan turnover
http://purl.obolibrary.org/obo/GO_0070527,platelet aggregation
http://purl.obolibrary.org/obo/GO_0043656,host intracellular region
http://purl.obolibrary.org/obo/GO_0003260,cardioblast migration
http://purl.obolibrary.org/obo/GO_0050941,negative regulation of pigment cell differentiation
http://purl.obolibrary.org/obo/GO_0007316,pole plasm RNA localization
http://purl.obolibrary.org/obo/GO_0045843,negative regulation of striated muscle tissue development
http://purl.obolibrary.org/obo/GO_0015212,cytidine transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0090470,shoot organ boundary specification
http://purl.obolibrary.org/obo/GO_0061615,glycolytic process through fructose-6-phosphate
http://purl.obolibrary.org/obo/GO_0035207,negative regulation of hemocyte proliferation
http://purl.obolibrary.org/obo/GO_0009339,glycolate oxidase complex
http://purl.obolibrary.org/obo/GO_0140243,regulation of translation at synapse
http://purl.obolibrary.org/obo/GO_0001918,farnesylated protein binding
http://purl.obolibrary.org/obo/GO_0045258,plasma membrane succinate dehydrogenase complex (ubiquinone)
http://purl.obolibrary.org/obo/GO_0015896,nalidixic acid transport
http://purl.obolibrary.org/obo/GO_0017089,glycolipid transfer activity
http://purl.obolibrary.org/obo/GO_0042957,dextrin transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0034751,aryl hydrocarbon receptor complex
http://purl.obolibrary.org/obo/GO_0016079,synaptic vesicle exocytosis
http://purl.obolibrary.org/obo/GO_0034634,glutathione transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0061459,L-arginine transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0006544,glycine metabolic process
http://purl.obolibrary.org/obo/GO_0061774,cohesin unloading
http://purl.obolibrary.org/obo/GO_0060751,branch elongation involved in mammary gland duct branching
http://purl.obolibrary.org/obo/GO_0035366,negative regulation of thymine transport
http://purl.obolibrary.org/obo/GO_0007053,spindle assembly involved in male meiosis
http://purl.obolibrary.org/obo/GO_0062094,stomach development
http://purl.obolibrary.org/obo/GO_0072039,regulation of mesenchymal cell apoptotic process involved in nephron morphogenesis
http://purl.obolibrary.org/obo/GO_0043539,protein serine/threonine kinase activator activity
http://purl.obolibrary.org/obo/GO_0015221,lipopolysaccharide transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0019620,aerobic benzoate metabolic process
http://purl.obolibrary.org/obo/GO_0043384,pre-T cell receptor complex
http://purl.obolibrary.org/obo/GO_0033363,secretory granule organization
http://purl.obolibrary.org/obo/GO_0061624,fructose catabolic process to hydroxyacetone phosphate and glyceraldehyde-3-phosphate
http://purl.obolibrary.org/obo/GO_0070528,protein kinase C signaling
http://purl.obolibrary.org/obo/GO_0030988,high molecular weight kininogen receptor complex
http://purl.obolibrary.org/obo/GO_0060177,regulation of angiotensin metabolic process
http://purl.obolibrary.org/obo/GO_0015410,"manganese transmembrane transporter activity, phosphorylative mechanism"
http://purl.obolibrary.org/obo/GO_0099108,potassium channel activator activity involved in G protein-coupled receptor signaling pathway
http://purl.obolibrary.org/obo/GO_0003690,double-stranded DNA binding
http://purl.obolibrary.org/obo/GO_1903089,5-amino-1-ribofuranosylimidazole-4-carboxamide transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0045844,positive regulation of striated muscle tissue development
http://purl.obolibrary.org/obo/GO_0140421,endocytic heme import into cell
http://purl.obolibrary.org/obo/GO_0005251,delayed rectifier potassium channel activity
http://purl.obolibrary.org/obo/GO_0050942,positive regulation of pigment cell differentiation
http://purl.obolibrary.org/obo/GO_1904948,midbrain dopaminergic neuron differentiation
http://purl.obolibrary.org/obo/GO_0099139,cheating during chimeric sorocarp development
http://purl.obolibrary.org/obo/GO_0015213,uridine transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0070921,regulation of production of siRNA involved in chromatin silencing by small RNA
http://purl.obolibrary.org/obo/GO_0061295,regulation of mesenchymal cell apoptotic process involved in mesonephric nephron morphogenesis
http://purl.obolibrary.org/obo/GO_0031904,endosome lumen
http://purl.obolibrary.org/obo/GO_0031317,tripartite ATP-independent periplasmic transporter complex
http://purl.obolibrary.org/obo/GO_0001980,regulation of systemic arterial blood pressure by ischemic conditions
http://purl.obolibrary.org/obo/GO_0052721,regulation of apurinic/apyrimidinic endodeoxyribonuclease activity
http://purl.obolibrary.org/obo/GO_0007062,sister chromatid cohesion
